ID,TimeStamp,X,Y
12, 5/19/2020 12:10:57 PM,-804,1291
13, 5/19/2020 12:10:56 PM,-798,1318
,,,
11, 5/19/2020 12:10:56 PM,-821,1146
12, 5/19/2020 12:10:58 PM,-804,1291
13, 5/19/2020 12:10:58 PM,-799,1319
,,,
11, 5/19/2020 12:10:56 PM,-821,1146
12, 5/19/2020 12:11:00 PM,-747,1206
13, 5/19/2020 12:11:00 PM,-796,1315
,,,
11, 5/19/2020 12:10:56 PM,-821,1146
12, 5/19/2020 12:11:01 PM,-765,1213
13, 5/19/2020 12:11:01 PM,-794,1313
,,,
11, 5/19/2020 12:10:56 PM,-821,1146
12, 5/19/2020 12:11:02 PM,-764,1209
13, 5/19/2020 12:11:02 PM,-792,1311
,,,
11, 5/19/2020 12:10:56 PM,-821,1146
12, 5/19/2020 12:11:04 PM,-826,1261
13, 5/19/2020 12:11:04 PM,-796,1312
,,,
11, 5/19/2020 12:10:56 PM,-821,1146
12, 5/19/2020 12:11:06 PM,-808,1199
13, 5/19/2020 12:11:06 PM,-789,1306
,,,
11, 5/19/2020 12:10:56 PM,-821,1146
12, 5/19/2020 12:11:06 PM,-808,1199
13, 5/19/2020 12:11:08 PM,-787,1304
,,,
11, 5/19/2020 12:11:09 PM,-824,1147
12, 5/19/2020 12:11:10 PM,-819,1182
13, 5/19/2020 12:11:09 PM,-789,1303
,,,
11, 5/19/2020 12:11:09 PM,-824,1147
12, 5/19/2020 12:11:10 PM,-819,1182
13, 5/19/2020 12:11:10 PM,-791,1305
,,,
11, 5/19/2020 12:11:09 PM,-824,1147
12, 5/19/2020 12:11:12 PM,-796,1260
13, 5/19/2020 12:11:12 PM,-791,1306
,,,
11, 5/19/2020 12:11:09 PM,-824,1147
12, 5/19/2020 12:11:13 PM,-788,1279
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:14 PM,-897,1240
12, 5/19/2020 12:11:14 PM,-794,1275
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:16 PM,-1258,1346
12, 5/19/2020 12:11:17 PM,-776,1240
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:17 PM,-1176,1264
12, 5/19/2020 12:11:17 PM,-777,1234
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:19 PM,-1158,1272
12, 5/19/2020 12:11:19 PM,-940,1206
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:20 PM,-921,1234
12, 5/19/2020 12:11:20 PM,-939,1206
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:22 PM,-923,1235
12, 5/19/2020 12:11:20 PM,-939,1206
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:23 PM,-782,1105
12, 5/19/2020 12:11:20 PM,-939,1206
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:24 PM,-931,1145
12, 5/19/2020 12:11:25 PM,-1113,1200
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:26 PM,-902,1156
12, 5/19/2020 12:11:26 PM,-1108,1200
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:28 PM,-1052,1282
12, 5/19/2020 12:11:28 PM,-829,1160
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:29 PM,-1097,1302
12, 5/19/2020 12:11:29 PM,-821,1172
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:31 PM,-1096,1301
12, 5/19/2020 12:11:31 PM,-856,1174
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:32 PM,-1087,1298
12, 5/19/2020 12:11:32 PM,-871,1179
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:34 PM,-1098,1297
12, 5/19/2020 12:11:34 PM,-882,1164
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:35 PM,-1061,1285
12, 5/19/2020 12:11:35 PM,-875,1167
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:37 PM,-937,1186
12, 5/19/2020 12:11:37 PM,-760,1163
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:38 PM,-915,1189
12, 5/19/2020 12:11:39 PM,-778,1165
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:40 PM,-944,1212
12, 5/19/2020 12:11:40 PM,-777,1165
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:41 PM,-808,1132
12, 5/19/2020 12:11:41 PM,-717,1139
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:41 PM,-808,1132
12, 5/19/2020 12:11:42 PM,-739,1107
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:45 PM,-946,1200
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:46 PM,-972,1232
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:47 PM,-907,1242
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:49 PM,-930,1260
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:50 PM,-897,1296
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:51 PM,-939,1315
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:53 PM,-1024,1365
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:54 PM,-1008,1361
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:54 PM,-1008,1361
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:58 PM,-1023,1368
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:11:59 PM,-1008,1366
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:12:00 PM,-958,1388
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:12:02 PM,-955,1377
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:12:04 PM,-1096,1452
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:12:05 PM,-1085,1448
13, 5/19/2020 12:11:14 PM,-791,1305
,,,
11, 5/19/2020 12:11:44 PM,-859,1193
12, 5/19/2020 12:12:07 PM,-1086,1448
13, 5/19/2020 12:11:14 PM,-791,1305
